[2026-07-02 21:44:44] INFO  🚀 Worker online — Run #5591017a · BRA
[2026-07-02 21:44:44] INFO  🔁 Retry budget: 4 tries per request
[2026-07-02 21:44:44] INFO  🎾 Brazil Results (CBT) starting — year=2026, month=all
[2026-07-02 21:44:44] INFO  🧵 Concurrency: 5 worker thread(s)
[2026-07-02 21:44:44] INFO  🔌 HTTP client: curl_cffi (impersonate chrome) via Datacenter proxy 'plainproxies.com'
[2026-07-02 21:44:44] INFO  🧠 Gender: Claude name inference enabled (cached)
[2026-07-02 21:44:44] INFO  ──── phase 1 · discovering tournaments ────
[2026-07-02 21:44:45] INFO  🗂️ 5 category page(s) found
[2026-07-02 21:45:13] INFO  📋 123 tournament(s) discovered
[2026-07-02 21:45:13] INFO  ──── phase 2 · scraping tournaments ────
[2026-07-02 21:46:13] INFO     🏆 Singles: Varjao, Miguel Asfora def. Gomes, Joao [6-0, 6-1;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Soares, Bernardo def. Varjao, Miguel Asfora [6-0, 6-1;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Taylor, Matheus def. Sales, Felipe [6-4, 6-2;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Taylor, Matheus def. Fernandes, Henri [6-2, 6-1;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Leitao, Joao Sa def. Passos, Matheus [4-6, 6-4, 10-7;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Frugoni, Luiz def. Leitao, Joao Sa [6-2, 6-3;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Badaró, Guilherme def. Nascimento, Davi [W.O.;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Pombo, Gabriel def. Rocha, Kaua [7-6, 3-6, 10-8;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Badaró, Guilherme def. Pombo, Gabriel [6-3, 6-2;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Esteves, Rafa def. Bisneto, Stelio [6-1, 6-0;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Esteves, Rafa def. Leschinski, Lucas [W.O.;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Argolo, Eduardo def. Accioly, Thomaz [W.O.;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Argolo, Eduardo def. Grimaldi, Theo [6-3, 6-2;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Almussa, Enrico def. Dornelas, Eduardo [6-2, 6-0;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Barros, Renato Frugoni def. Parish, Eduardo [6-3, 6-2;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Almussa, Enrico def. Barros, Renato Frugoni [6-1, 6-0;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Fernandes, Rafael def. Santos, Marcelo [6-1, 6-0;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Ribeiro, Miguel def. Fernandes, Rafael [6-0, 6-0;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Soares, Bernardo def. Taylor, Matheus [6-1, 6-1;] @ Circuito Rota do Sol - 6ª Etapa Salvador
[2026-07-02 21:46:13] INFO     🏆 Singles: Frugoni, Luiz def. Badaró, Guilherme [7-5, 6-3;] @ Circuito Rota do Sol - 6ª Etapa Salvador
